290250,6.75,7.00,47.61,47.61,2022,1,9,17,0,31,0,0.32,197.24,175.85,5,1.99
292243,6.69,6.94,47.61,47.61,2022,1,9,17,0,33,0,0.30,277.90,180.77,5,1.99
294239,6.69,6.94,47.61,47.61,2022,1,9,17,0,35,0,0.44,304.08,185.04,6,1.99
296223,6.63,6.88,47.61,47.61,2022,1,9,17,0,37,0,0.10,304.08,191.60,6,1.99
298216,6.63,6.88,47.61,47.61,2022,1,9,17,0,39,0,2.75,8.01,199.48,6,1.99
300230,6.63,6.88,47.61,47.61,2022,1,9,17,0,41,0,2.12,15.21,205.71,6,1.99
302232,6.69,6.81,47.61,47.61,2022,1,9,17,0,43,0,1.02,16.15,207.68,6,1.99
304207,6.56,6.81,47.61,47.61,2022,1,9,17,0,45,0,0.08,16.15,208.33,6,1.32
306199,6.50,6.75,47.61,47.61,2022,1,9,17,0,47,0,0.23,16.15,209.97,5,1.82
308238,6.56,6.75,47.61,47.61,2022,1,9,17,0,49,0,0.82,16.15,212.93,5,1.82
310193,6.50,6.69,47.61,47.61,2022,1,9,17,0,51,0,0.75,16.15,214.90,5,1.82
312183,6.44,6.69,47.61,47.61,2022,1,9,17,0,53,0,0.92,16.15,217.52,6,1.82
314190,6.44,6.69,47.61,47.61,2022,1,9,17,0,55,0,0.79,17.12,216.54,6,1.32
316179,6.38,6.69,47.61,47.61,2022,1,9,17,0,57,0,0.21,17.12,214.24,6,1.82
318164,6.38,6.69,47.61,47.61,2022,1,9,17,0,59,0,0.46,17.12,212.60,6,1.82
320169,6.38,6.63,47.61,47.61,2022,1,9,17,1,1,0,0.28,17.12,212.60,6,1.82
322166,6.38,6.63,47.61,47.61,2022,1,9,17,1,3,0,0.37,17.12,214.57,6,1.31
324158,6.31,6.56,47.61,47.61,2022,1,9,17,1,5,0,0.17,17.12,215.88,6,1.31
326151,6.38,6.56,47.61,47.61,2022,1,9,17,1,7,0,0.15,17.12,218.50,6,1.31
328150,6.31,6.50,47.61,47.61,2022,1,9,17,1,9,0,0.15,17.12,220.80,6,1.31
330145,6.31,6.50,47.61,47.61,2022,1,9,17,1,8,0,0.10,17.12,224.74,6,1.31
332140,6.25,6.50,47.61,47.61,2022,1,9,17,1,10,0,0.18,17.12,228.67,6,1.31
334135,6.25,6.44,47.61,47.61,2022,1,9,17,1,12,0,0.18,17.12,230.97,6,1.31
336145,6.25,6.44,47.61,47.61,2022,1,9,17,1,14,0,0.01,17.12,234.25,6,1.31
338131,6.19,6.44,47.61,47.61,2022,1,9,17,1,16,0,0.17,17.12,236.88,6,1.31
340126,6.13,6.38,47.61,47.61,2022,1,9,17,1,18,0,0.09,17.12,238.85,6,1.31
342146,6.13,6.38,47.61,47.61,2022,1,9,17,1,20,0,0.05,17.12,241.14,6,1.31
344131,6.13,6.38,47.61,47.61,2022,1,9,17,1,22,0,0.03,17.12,243.44,6,1.31
346112,6.13,6.31,47.61,47.61,2022,1,9,17,1,24,0,0.20,17.12,245.41,6,1.31
348105,6.13,6.31,47.61,47.61,2022,1,9,17,1,26,0,0.33,17.12,246.39,6,1.31
350105,6.06,6.25,47.61,47.61,2022,1,9,17,1,28,0,0.17,17.12,247.05,6,1.31
352097,6.00,6.31,47.61,47.61,2022,1,9,17,1,30,0,0.67,17.12,247.05,6,1.31
354091,6.00,6.25,47.61,47.61,2022,1,9,17,1,32,0,0.25,17.12,248.36,6,1.31
356089,6.00,6.19,47.61,47.61,2022,1,9,17,1,34,0,0.24,17.12,249.67,6,1.31
358084,6.00,6.19,47.61,47.61,2022,1,9,17,1,36,0,0.18,17.12,250.00,6,1.31
360096,5.94,6.19,47.61,47.61,2022,1,9,17,1,38,0,0.05,17.12,250.66,6,1.31
362079,5.94,6.19,47.61,47.61,2022,1,9,17,1,40,0,0.15,17.12,251.97,6,1.31
364078,5.94,6.13,47.61,47.61,2022,1,9,17,1,42,0,0.20,17.12,253.28,6,1.31
366075,5.94,6.13,47.61,47.61,2022,1,9,17,1,44,0,0.55,17.12,254.27,6,1.31
368067,5.88,6.13,47.61,47.61,2022,1,9,17,1,46,0,0.36,90122.00,255.91,6,1.31
370064,5.88,6.13,47.61,47.61,2022,1,9,17,1,48,0,0.05,90122.00,257.55,6,1.31
372059,5.81,6.06,47.61,47.61,2022,1,9,17,1,50,0,0.17,90122.00,258.86,6,1.31
374052,5.81,6.06,47.61,47.61,2022,1,9,17,1,52,0,0.10,90122.00,260.50,6,1.31
376049,5.75,6.06,47.61,47.61,2022,1,9,17,1,54,0,0.76,90122.00,261.81,6,1.31
378081,5.81,6.00,47.61,47.61,2022,1,9,17,1,56,0,0.21,90122.00,258.86,6,1.31
380044,5.75,6.00,47.61,47.61,2022,1,9,17,1,58,0,0.87,90122.00,252.95,6,1.31
382034,5.75,6.00,47.61,47.61,2022,1,9,17,2,0,0,0.59,90122.00,248.36,6,1.31
384026,5.69,5.94,47.61,47.61,2022,1,9,17,2,2,0,0.39,90122.00,243.44,5,1.99
386023,5.69,6.00,47.61,47.61,2022,1,9,17,2,4,0,0.36,90122.00,240.81,5,1.99
388033,5.63,5.88,47.61,47.61,2022,1,9,17,2,6,0,0.09,90122.00,237.20,5,1.99
390019,5.63,5.88,47.61,47.61,2022,1,9,17,2,8,0,0.10,90122.00,234.58,6,1.31
392013,5.63,5.94,47.61,47.61,2022,1,9,17,2,10,0,0.05,90122.00,231.63,6,1.31
394008,5.63,5.88,47.61,47.61,2022,1,9,17,2,12,0,0.90,90122.00,230.31,6,1.31
396009,5.56,5.88,47.61,47.61,2022,1,9,17,2,14,0,0.79,90122.00,228.02,6,1.31
398012,5.56,5.81,47.61,47.61,2022,1,9,17,2,16,0,2.64,166.90,226.71,6,1.31
400010,5.56,5.81,47.61,47.61,2022,1,9,17,2,18,0,1.68,182.81,226.71,6,1.31
401988,5.50,5.81,47.61,47.61,2022,1,9,17,2,20,0,1.29,182.81,228.67,6,1.31
403987,5.56,5.75,47.61,47.61,2022,1,9,17,2,22,0,0.92,182.81,230.64,6,1.31
405989,5.50,5.75,47.61,47.61,2022,1,9,17,2,24,0,5.24,40.87,228.35,6,1.31
407977,5.50,5.75,47.61,47.61,2022,1,9,17,2,26,0,1.66,37.89,228.02,5,1.80
409960,5.50,5.69,47.61,47.61,2022,1,9,17,2,28,0,1.42,37.89,227.69,5,12.59
411991,5.44,5.75,47.61,47.61,2022,1,9,17,2,30,0,1.07,37.89,229.66,5,12.55
413961,5.50,5.69,47.61,47.61,2022,1,9,17,2,32,0,1.02,37.89,229.33,5,12.52
415954,5.44,5.63,47.61,47.61,2022,1,9,17,2,34,0,0.71,37.89,228.02,6,1.31
417952,5.38,5.63,47.61,47.61,2022,1,9,17,2,36,0,1.08,37.89,227.03,6,1.31
419955,5.38,5.63,47.61,47.61,2022,1,9,17,2,38,0,0.43,37.89,224.74,6,1.31
421942,5.38,5.63,47.61,47.61,2022,1,9,17,2,40,0,0.49,37.89,221.46,6,1.99
423932,5.38,5.56,47.61,47.61,2022,1,9,17,2,42,0,0.36,37.89,220.80,6,1.99
425945,5.38,5.56,47.61,47.61,2022,1,9,17,2,44,0,0.58,37.89,219.49,6,1.99
427936,5.31,5.56,47.61,47.61,2022,1,9,17,2,46,0,0.62,37.89,217.85,6,1.31
429936,5.31,5.56,47.61,47.61,2022,1,9,17,2,48,0,1.04,37.89,213.58,6,1.31
431951,5.31,5.50,47.61,47.61,2022,1,9,17,2,50,0,0.49,37.89,211.61,6,1.31
433926,5.31,5.56,47.61,47.61,2022,1,9,17,2,52,0,0.39,37.89,210.63,6,1.31
435923,5.25,5.50,47.61,47.61,2022,1,9,17,2,54,0,0.23,37.89,211.94,6,1.31
437921,5.25,5.44,47.61,47.61,2022,1,9,17,2,56,0,0.08,37.89,214.24,6,1.31
439917,5.25,5.44,47.61,47.61,2022,1,9,17,2,58,0,0.09,37.89,219.49,6,1.30
441909,5.25,5.38,47.61,47.61,2022,1,9,17,3,0,0,0.02,37.89,225.39,6,1.30
443905,5.19,5.44,47.61,47.61,2022,1,9,17,3,2,0,0.07,37.89,229.66,6,1.30
445938,5.13,5.38,47.61,47.61,2022,1,9,17,3,4,0,0.13,37.89,235.24,6,1.30
447899,5.13,5.38,47.61,47.61,2022,1,9,17,3,6,0,0.01,37.89,238.52,6,1.30
449895,5.13,5.38,47.61,47.61,2022,1,9,17,3,8,0,0.05,37.89,241.14,6,1.30
451887,5.13,5.38,47.61,47.61,2022,1,9,17,3,10,0,0.02,37.89,243.77,6,1.30
453882,5.06,5.38,47.61,47.61,2022,1,9,17,3,12,0,0.02,37.89,246.06,6,1.30
455884,5.06,5.31,47.61,47.61,2022,1,9,17,3,14,0,0.03,37.89,247.70,6,1.30
457877,5.06,5.31,47.61,47.61,2022,1,9,17,3,16,0,0.06,37.89,248.36,6,1.30
459876,5.06,5.31,47.61,47.61,2022,1,9,17,3,18,0,0.05,37.89,248.69,6,1.30
461865,5.06,5.31,47.61,47.61,2022,1,9,17,3,20,0,0.16,37.89,249.34,6,1.30
463861,5.00,5.25,47.61,47.61,2022,1,9,17,3,22,0,0.20,37.89,249.34,6,1.30
465858,5.00,5.25,47.61,47.61,2022,1,9,17,3,24,0,0.03,37.89,249.34,6,1.30
467854,5.00,5.25,47.61,47.61,2022,1,9,17,3,26,0,0.07,37.89,249.02,6,1.30
469850,5.00,5.19,47.61,47.61,2022,1,9,17,3,28,0,0.06,37.89,248.03,6,1.30
471843,5.00,5.13,47.61,47.61,2022,1,9,17,3,30,0,0.06,37.89,247.38,6,1.30
473842,5.00,5.19,47.61,47.61,2022,1,9,17,3,32,0,0.32,37.89,247.05,6,1.30
475853,4.94,5.19,47.61,47.61,2022,1,9,17,3,34,0,0.22,37.89,246.72,6,1.30
477833,4.94,5.13,47.61,47.61,2022,1,9,17,3,36,0,0.41,37.89,246.72,6,1.30
479873,4.94,5.13,47.61,47.61,2022,1,9,17,3,38,0,1.05,37.89,246.39,6,1.30
481824,4.88,5.13,47.61,47.61,2022,1,9,17,3,40,0,0.48,37.89,245.73,6,1.30
483817,4.88,5.13,47.61,47.61,2022,1,9,17,3,42,0,0.30,37.89,244.75,6,1.30
485819,4.94,5.13,47.61,47.61,2022,1,9,17,3,44,0,0.72,37.89,244.75,6,1.30
487816,4.81,5.06,47.61,47.61,2022,1,9,17,3,46,0,0.12,37.89,243.77,6,1.30
489807,4.88,5.06,47.61,47.61,2022,1,9,17,3,48,0,0.31,37.89,242.45,6,1.30
491802,4.81,5.00,47.61,47.61,2022,1,9,17,3,50,0,0.10,37.89,242.13,6,1.30
493796,4.81,5.00,47.61,47.61,2022,1,9,17,3,52,0,0.32,37.89,242.78,6,1.30
495791,4.81,5.00,47.61,47.61,2022,1,9,17,3,54,0,0.16,37.89,241.47,6,1.30
497788,4.75,5.00,47.61,47.61,2022,1,9,17,3,56,0,0.55,37.89,240.16,6,1.30
499786,4.75,4.94,47.61,47.61,2022,1,9,17,3,58,0,0.01,37.89,238.85,6,1.30
501782,4.75,5.00,47.61,47.61,2022,1,9,17,4,0,0,0.22,37.89,234.91,6,1.30
503774,4.75,4.94,47.61,47.61,2022,1,9,17,4,2,0,0.25,37.89,230.64,6,1.30
505769,4.69,4.94,47.61,47.61,2022,1,9,17,4,4,0,0.18,37.89,226.38,6,1.30
507762,4.69,4.94,47.61,47.61,2022,1,9,17,4,6,0,0.52,37.89,226.38,6,1.30
509758,4.69,4.94,47.61,47.61,2022,1,9,17,4,8,0,0.32,37.89,225.07,6,1.30
511754,4.69,4.88,47.61,47.61,2022,1,9,17,4,10,0,0.26,37.89,224.41,6,1.30
513786,4.63,4.88,47.61,47.61,2022,1,9,17,4,12,0,0.10,37.89,223.10,6,1.30
515751,4.63,4.88,47.61,47.61,2022,1,9,17,4,14,0,0.12,37.89,223.10,6,1.30
517755,4.69,4.81,47.61,47.61,2022,1,9,17,4,16,0,0.69,37.89,222.77,6,1.30
