DashWare Lum CSV File
Time,Longitude [deg],Latitude [deg],Altitude [m],Speed [m/s],TemperatureA [C],TemperatureB [C],NumSatellites,VerticalSpeed [m/s]
2022/05/28 21:40:24,-119.657880,47.200980,15830.4006,8.6949,-26.13,-3.25,11,3.12
2022/05/28 21:40:26,-119.657720,47.201100,15836.7009,9.0481,-26.19,-3.25,11,3.12
2022/05/28 21:40:28,-119.657530,47.201210,15842.3,9.9511,-26.44,-3.19,11,3.11
2022/05/28 21:40:30,-119.657350,47.201330,15848.4021,9.4772,-26.56,-3.25,11,3.13
2022/05/28 21:40:32,-119.657170,47.201450,15854.9005,8.677,-26.69,-3.25,11,3.13
2022/05/28 21:40:34,-119.657040,47.201560,15860.6002,8.1406,-26.56,-3.19,11,3.09
2022/05/28 21:40:36,-119.656880,47.201670,15866.9004,8.8603,-26.56,-3.31,11,3.06
2022/05/28 21:40:38,-119.656710,47.201790,15873.4018,10.0584,-26.56,-3.25,11,3.06
2022/05/28 21:40:40,-119.656490,47.201920,15880.0008,10.3087,-26.5,-3.31,11,3.10
2022/05/28 21:40:42,-119.656300,47.202030,15887.2001,9.7812,-26.44,-3.25,11,3.13
2022/05/28 21:40:44,-119.656130,47.202140,15893.6009,8.3909,-26.31,-3.25,11,3.13
2022/05/28 21:40:46,-119.655960,47.202250,15900.0993,9.437,-26.31,-3.25,11,3.17
2022/05/28 21:40:48,-119.655780,47.202370,15906.7988,9.4281,-26.38,-3.25,11,3.20
2022/05/28 21:40:50,-119.655590,47.202500,15913.1996,11.3727,-26.31,-3.31,11,3.20
2022/05/28 21:40:52,-119.655360,47.202640,15918.8993,11.4889,-26.19,-3.31,11,3.18
2022/05/28 21:40:54,-119.655140,47.202780,15924.4985,11.5694,-25.88,-3.31,11,3.14
2022/05/28 21:40:56,-119.654910,47.202920,15930.5,11.6677,-25.69,-3.25,11,3.13
2022/05/28 21:40:58,-119.654680,47.203040,15936.9008,10.9838,-25.56,-3.31,11,3.15
2022/05/28 21:41:00,-119.654420,47.203150,15942.5,11.7616,-25.44,-3.31,11,3.14
2022/05/28 21:41:02,-119.654170,47.203260,15948.3003,10.9391,-25.56,-3.19,11,3.11
2022/05/28 21:41:04,-119.653930,47.203380,15954.7987,11.3816,-25.63,-3.25,11,3.14
2022/05/28 21:41:06,-119.653720,47.203510,15960.9008,10.5636,-25.81,-3.31,11,3.13
2022/05/28 21:41:08,-119.653530,47.203640,15966.6981,10.4116,-26,-3.31,11,3.11
2022/05/28 21:41:10,-119.653340,47.203770,15972.602,9.7097,-26.19,-3.31,11,3.09
2022/05/28 21:41:12,-119.653130,47.203870,15978.698,9.8125,-26.25,-3.25,11,3.05
2022/05/28 21:41:14,-119.652910,47.203960,15985.0013,9.8572,-26.13,-3.31,11,3.05
2022/05/28 21:41:16,-119.652690,47.204060,15990.9998,10.0897,-26.06,-3.31,11,3.03
2022/05/28 21:41:18,-119.652470,47.204150,15996.4984,9.7544,-26,-3.25,11,2.99
2022/05/28 21:41:20,-119.652250,47.204250,16002.701,9.9511,-25.88,-3.25,11,2.98
2022/05/28 21:41:22,-119.652030,47.204360,16008.9007,11.1447,-25.94,-3.25,11,3.00
2022/05/28 21:41:24,-119.651810,47.204510,16014.3017,11.7572,-26,-3.31,11,2.99
2022/05/28 21:41:26,-119.651570,47.204640,16020.3002,11.4845,-26.19,-3.31,11,2.99
2022/05/28 21:41:28,-119.651330,47.204760,16026.9022,11.1984,-26.19,-3.31,11,3.00
2022/05/28 21:41:30,-119.651080,47.204860,16033.2999,10.9033,-26.19,-3.31,11,3.03
2022/05/28 21:41:32,-119.650830,47.204960,16039.7007,11.7124,-25.94,-3.31,11,3.05
2022/05/28 21:41:34,-119.650550,47.205070,16046.0985,11.9404,-25.81,-3.31,11,3.04
2022/05/28 21:41:36,-119.650280,47.205200,16051.7007,13.2994,-25.88,-3.38,11,3.03
2022/05/28 21:41:38,-119.650000,47.205330,16057.501,12.2534,-26.06,-3.31,11,3.03
2022/05/28 21:41:40,-119.649730,47.205460,16063.7007,12.7943,-26.25,-3.31,11,3.04
2022/05/28 21:41:42,-119.649480,47.205580,16069.6991,11.2118,-26.25,-3.31,11,3.03
2022/05/28 21:41:44,-119.649220,47.205680,16075.8012,11.7035,-26.19,-3.31,11,3.03
2022/05/28 21:41:46,-119.648970,47.205800,16082.2996,11.3861,-26.19,-3.38,11,3.04
2022/05/28 21:41:48,-119.648720,47.205920,16088.0999,12.1729,-26.06,-3.31,11,3.05
2022/05/28 21:41:50,-119.648480,47.206070,16093.5985,12.0477,-26,-3.31,11,3.03
2022/05/28 21:41:52,-119.648220,47.206200,16099.9993,12.2936,-25.94,-3.31,11,3.04
2022/05/28 21:41:54,-119.647940,47.206320,16106.1989,12.4188,-25.94,-3.38,11,3.06
2022/05/28 21:41:56,-119.647650,47.206420,16111.6,12.5439,-25.75,-3.38,11,3.04
2022/05/28 21:41:58,-119.647360,47.206530,16117.001,12.6021,-25.69,-3.31,11,3.00
2022/05/28 21:42:00,-119.647090,47.206650,16123.2007,12.2891,-25.81,-3.31,11,3.00
2022/05/28 21:42:02,-119.646830,47.206780,16128.7998,12.4054,-25.88,-3.25,11,2.97
2022/05/28 21:42:04,-119.646570,47.206920,16134.2009,12.4903,-26,-3.31,11,2.94
2022/05/28 21:42:06,-119.646290,47.207050,16140.1994,13.0267,-25.94,-3.38,11,2.95
2022/05/28 21:42:08,-119.646000,47.207160,16145.8016,12.8435,-25.69,-3.38,11,2.94
2022/05/28 21:42:10,-119.645700,47.207270,16151.4008,12.8882,-25.75,-3.31,11,2.92
2022/05/28 21:42:12,-119.645420,47.207380,16157.3992,11.9494,-25.88,-3.31,11,2.92
2022/05/28 21:42:14,-119.645160,47.207500,16162.8003,11.3414,-26,-3.31,11,2.90
2022/05/28 21:42:16,-119.644920,47.207610,16168.3019,11.0553,-26.13,-3.38,11,2.87
2022/05/28 21:42:18,-119.644660,47.207720,16174.3979,12.0656,-26.19,-3.38,11,2.88
2022/05/28 21:42:20,-119.644360,47.207810,16179.802,12.6021,-26.06,-3.38,11,2.87
2022/05/28 21:42:22,-119.644070,47.207900,16185.5018,12.2757,-26.06,-3.44,11,2.85
2022/05/28 21:42:24,-119.643770,47.208000,16191.3021,12.2444,-26.13,-3.38,11,2.84
2022/05/28 21:42:26,-119.643510,47.208100,16196.7001,11.0195,-26.25,-3.44,11,2.84
2022/05/28 21:42:28,-119.643260,47.208200,16201.6013,10.8228,-26.13,-3.38,11,2.82
2022/05/28 21:42:30,-119.643020,47.208290,16206.9993,10.5233,-26.19,-3.44,11,2.79
2022/05/28 21:42:32,-119.642750,47.208370,16212.6016,11.8376,-26.19,-3.38,11,2.79
2022/05/28 21:42:34,-119.642460,47.208440,16217.9996,11.3638,-26.25,-3.38,11,2.79
2022/05/28 21:42:36,-119.642180,47.208510,16223.4006,11.3682,-26.25,-3.38,11,2.77
2022/05/28 21:42:38,-119.641910,47.208580,16228.6005,10.2819,-26.44,-3.44,11,2.76
2022/05/28 21:42:40,-119.641660,47.208650,16234.0991,10.7066,-26.38,-3.38,11,2.76
2022/05/28 21:42:42,-119.641400,47.208720,16239.7989,10.8631,-26.44,-3.44,11,2.75
2022/05/28 21:42:44,-119.641120,47.208800,16245.9985,11.4085,-26.31,-3.38,11,2.77
2022/05/28 21:42:46,-119.640820,47.208860,16251.299,12.6199,-26.25,-3.38,11,2.77
2022/05/28 21:42:48,-119.640500,47.208920,16256.2002,11.8734,-26,-3.44,11,2.73
2022/05/28 21:42:50,-119.640210,47.208970,16261.7018,11.5917,-25.88,-3.44,11,2.73
2022/05/28 21:42:52,-119.639940,47.209020,16267.0023,10.0271,-25.88,-3.38,11,2.72
2022/05/28 21:42:54,-119.639690,47.209080,16272.1991,10.2238,-25.88,-3.44,11,2.70
2022/05/28 21:42:56,-119.639430,47.209130,16277.8989,9.4594,-25.81,-3.44,11,2.71
2022/05/28 21:42:58,-119.639190,47.209180,16283.7998,9.9377,-25.88,-3.5,11,2.74
2022/05/28 21:43:00,-119.638950,47.209220,16289.8988,9.1375,-25.94,-3.44,11,2.76
2022/05/28 21:43:02,-119.638730,47.209260,16295.5986,8.7799,-25.88,-3.44,11,2.77
2022/05/28 21:43:04,-119.638500,47.209300,16301.6001,8.7888,-25.88,-3.44,11,2.79
2022/05/28 21:43:06,-119.638280,47.209350,16307.9979,8.6323,-25.88,-3.44,11,2.82
2022/05/28 21:43:08,-119.638070,47.209400,16314.2005,8.5251,-25.81,-3.44,11,2.85
2022/05/28 21:43:10,-119.637870,47.209450,16319.4004,7.783,-25.81,-3.44,11,2.84
2022/05/28 21:43:12,-119.637660,47.209500,16324.9996,8.5295,-25.75,-3.44,11,2.84
2022/05/28 21:43:14,-119.637440,47.209560,16331.7022,9.4728,-25.69,-3.5,11,2.86
2022/05/28 21:43:16,-119.637200,47.209640,16337.3013,11.0553,-25.56,-3.5,11,2.87
2022/05/28 21:43:18,-119.636950,47.209730,16342.5988,10.4116,-25.38,-3.5,11,2.88
2022/05/28 21:43:20,-119.636710,47.209820,16347.9998,10.6396,-25.25,-3.44,11,2.88
2022/05/28 21:43:22,-119.636490,47.209920,16353.4984,9.3968,-25.31,-3.5,11,2.88
2022/05/28 21:43:24,-119.636290,47.210010,16359,8.9587,-25.5,-3.44,11,2.89
2022/05/28 21:43:26,-119.636090,47.210100,16365.0991,8.7977,-25.69,-3.44,11,2.91
2022/05/28 21:43:28,-119.635890,47.210180,16371.4999,9.6158,-25.75,-3.44,11,2.92
2022/05/28 21:43:30,-119.635640,47.210260,16377.0015,10.577,-25.63,-3.44,11,2.90
2022/05/28 21:43:32,-119.635400,47.210350,16382.1008,10.6038,-25.44,-3.44,11,2.88
2022/05/28 21:43:34,-119.635150,47.210450,16387.7,10.6843,-25.25,-3.5,11,2.87
2022/05/28 21:43:36,-119.634940,47.210560,16393.3998,9.8751,-25.13,-3.5,11,2.85
2022/05/28 21:43:38,-119.634740,47.210670,16399.5019,9.9601,-25,-3.5,11,2.84
2022/05/28 21:43:40,-119.634530,47.210780,16405.5979,10.3043,-25.06,-3.44,11,2.87
2022/05/28 21:43:42,-119.634290,47.210900,16410.9014,11.9002,-25.19,-3.44,11,2.86
2022/05/28 21:43:44,-119.634030,47.211020,16415.702,11.2207,-25.13,-3.44,11,2.80
2022/05/28 21:43:46,-119.633790,47.211130,16421.9992,11.2878,-24.94,-3.5,11,2.82
2022/05/28 21:43:48,-119.633550,47.211230,16428.6011,9.8036,-24.75,-3.56,11,2.87
2022/05/28 21:43:50,-119.633350,47.211330,16435.0995,9.8394,-24.75,-3.44,11,2.90
2022/05/28 21:43:52,-119.633120,47.211440,16441.799,11.5649,-24.75,-3.44,11,2.94
2022/05/28 21:43:54,-119.632850,47.211570,16447.8005,12.6244,-24.56,-3.5,11,2.96
2022/05/28 21:43:56,-119.632580,47.211700,16453.6008,12.3428,-24.44,-3.44,11,2.95
2022/05/28 21:43:58,-119.632320,47.211830,16459.901,12.3383,-24.13,-3.5,11,2.95
2022/05/28 21:44:00,-119.632060,47.211950,16466.5,11.6096,-23.94,-3.56,11,2.98
2022/05/28 21:44:02,-119.631820,47.212070,16472.9008,10.881,-23.88,-3.56,11,3.03
2022/05/28 21:44:04,-119.631590,47.212180,16478.9998,10.7513,-23.94,-3.56,11,3.04
2022/05/28 21:44:06,-119.631350,47.212290,16485.3,11.1313,-23.94,-3.5,11,3.06
2022/05/28 21:44:08,-119.631070,47.212390,16491.3015,12.2489,-24.06,-3.56,11,3.06
2022/05/28 21:44:10,-119.630780,47.212480,16496.6995,12.2623,-24.25,-3.5,11,3.04
2022/05/28 21:44:12,-119.630490,47.212570,16502.3018,12.1818,-24.5,-3.5,11,3.05
2022/05/28 21:44:14,-119.630210,47.212670,16508.5989,11.4532,-24.69,-3.56,11,3.10
2022/05/28 21:44:16,-119.629950,47.212760,16515.2009,11.0955,-24.88,-3.5,11,3.11
2022/05/28 21:44:18,-119.629700,47.212860,16521.6017,11.1179,-24.94,-3.56,11,3.10
2022/05/28 21:44:20,-119.629440,47.212960,16528.2006,11.471,-25,-3.56,11,3.10
2022/05/28 21:44:22,-119.629140,47.213040,16534.0985,12.4545,-25.25,-3.56,11,3.08
2022/05/28 21:44:24,-119.628830,47.213100,16539.402,11.8957,-25.31,-3.56,11,3.05
2022/05/28 21:44:26,-119.628550,47.213170,16545.2999,11.5381,-25.38,-3.56,11,3.06
2022/05/28 21:44:28,-119.628280,47.213230,16550.9997,10.1478,-25.31,-3.5,11,3.04
2022/05/28 21:44:30,-119.628040,47.213300,16556.5013,9.9332,-25.31,-3.56,11,3.00
2022/05/28 21:44:32,-119.627790,47.213360,16562.9021,9.589,-25.31,-3.56,11,3.00
2022/05/28 21:44:34,-119.627540,47.213410,16569.4004,10.4786,-25.19,-3.56,11,3.01
2022/05/28 21:44:36,-119.627270,47.213450,16575.1002,10.6217,-25.06,-3.56,11,2.99
2022/05/28 21:44:38,-119.627010,47.213500,16581.2023,10.1567,-24.94,-3.56,11,3.00
2022/05/28 21:44:40,-119.626750,47.213550,16587.4995,9.4415,-24.88,-3.56,11,3.03
2022/05/28 21:44:42,-119.626550,47.213630,16593.6016,8.7486,-25,-3.56,11,3.04
2022/05/28 21:44:44,-119.626340,47.213700,16599.8012,9.1375,-24.94,-3.56,11,3.04
2022/05/28 21:44:46,-119.626130,47.213770,16605.7997,8.6323,-24.81,-3.56,11,3.02
2022/05/28 21:44:48,-119.625920,47.213840,16611.8987,9.2716,-24.63,-3.56,11,3.01
2022/05/28 21:44:50,-119.625700,47.213900,16618.5982,8.6368,-24.56,-3.56,11,3.01
2022/05/28 21:44:52,-119.625470,47.213950,16624.999,9.893,-24.5,-3.56,11,3.03
2022/05/28 21:44:54,-119.625210,47.214010,16629.9002,9.9064,-24.56,-3.56,11,3.02
2022/05/28 21:44:56,-119.624980,47.214070,16635.6,9.5801,-24.63,-3.56,11,3.01
2022/05/28 21:44:58,-119.624760,47.214130,16641.7996,8.5295,-24.81,-3.63,11,3.03
2022/05/28 21:45:00,-119.624580,47.214220,16647.8986,8.4178,-24.75,-3.63,11,3.05
2022/05/28 21:45:02,-119.624390,47.214300,16654.5006,8.8067,-24.81,-3.63,11,3.05
2022/05/28 21:45:04,-119.624180,47.214380,16660.7002,9.6069,-24.81,-3.56,11,3.04
2022/05/28 21:45:06,-119.623930,47.214450,16665.9001,9.969,-24.94,-3.63,11,3.03
2022/05/28 21:45:08,-119.623730,47.214540,16672.2979,9.4594,-25,-3.63,11,3.04
2022/05/28 21:45:10,-119.623500,47.214630,16679.6009,9.3387,-24.94,-3.69,11,3.07
2022/05/28 21:45:12,-119.623340,47.214740,16686.6997,8.6636,-24.94,-3.63,11,3.10
2022/05/28 21:45:14,-119.623140,47.214840,16694.6001,9.6829,-25.06,-3.63,11,3.16
2022/05/28 21:45:16,-119.622930,47.214940,16702.0006,10.1344,-25.19,-3.63,11,3.21
2022/05/28 21:45:18,-119.622700,47.215060,16707.7979,11.6409,-25.13,-3.63,11,3.20
2022/05/28 21:45:20,-119.622470,47.215180,16714.1012,10.8139,-24.94,-3.63,11,3.18
2022/05/28 21:45:22,-119.622250,47.215310,16721.3006,10.5814,-24.88,-3.69,11,3.21
2022/05/28 21:45:24,-119.622070,47.215430,16727.299,8.8246,-24.75,-3.63,11,3.25
2022/05/28 21:45:26,-119.621900,47.215550,16733.2,9.6963,-24.75,-3.63,11,3.25
2022/05/28 21:45:28,-119.621710,47.215660,16739.5002,9.2001,-24.69,-3.63,11,3.26
2022/05/28 21:45:30,-119.621490,47.215760,16745.1999,10.6843,-24.69,-3.63,11,3.24
2022/05/28 21:45:32,-119.621260,47.215850,16750.601,9.7321,-25,-3.63,11,3.20
2022/05/28 21:45:34,-119.621050,47.215950,16756.8006,10.1031,-25.06,-3.63,11,3.20
2022/05/28 21:45:36,-119.620840,47.216060,16762.5004,9.0749,-25.13,-3.63,11,3.22
2022/05/28 21:45:38,-119.620660,47.216160,16768.5019,9.4281,-25.06,-3.63,11,3.21
2022/05/28 21:45:40,-119.620460,47.216250,16774.8996,8.9095,-24.88,-3.69,11,3.18
2022/05/28 21:45:42,-119.620240,47.216320,16780.3982,9.7321,-24.88,-3.69,11,3.12
2022/05/28 21:45:44,-119.620010,47.216390,16785.7993,9.218,-24.88,-3.69,11,3.04
2022/05/28 21:45:46,-119.619800,47.216460,16791.7002,9.5398,-24.81,-3.69,11,2.99
2022/05/28 21:45:48,-119.619570,47.216550,16797.2994,9.2403,-24.69,-3.69,11,2.98
2022/05/28 21:45:50,-119.619380,47.216630,16802.1,8.534,-24.63,-3.63,11,2.93
2022/05/28 21:45:52,-119.619180,47.216710,16806.6994,8.914,-24.56,-3.69,11,2.85
2022/05/28 21:45:54,-119.618970,47.216780,16812.8015,8.8693,-24.63,-3.63,11,2.85
2022/05/28 21:45:56,-119.618730,47.216830,16819.0012,9.9958,-24.63,-3.63,11,2.86
2022/05/28 21:45:58,-119.618480,47.216880,16824.6003,9.9422,-24.63,-3.69,11,2.84
2022/05/28 21:46:00,-119.618220,47.216920,16830.0989,10.4026,-24.38,-3.69,11,2.83
2022/05/28 21:46:02,-119.617970,47.216970,16836.1004,9.7678,-24.25,-3.69,11,2.85
2022/05/28 21:46:04,-119.617710,47.217030,16842.5012,9.7142,-24.13,-3.69,11,2.86
2022/05/28 21:46:06,-119.617480,47.217080,16848.6003,9.2895,-24.13,-3.69,11,2.87
2022/05/28 21:46:08,-119.617250,47.217140,16854.4982,9.7142,-24.25,-3.75,11,2.87
2022/05/28 21:46:10,-119.617000,47.217210,16860.3991,10.0226,-24.31,-3.69,11,2.85
2022/05/28 21:46:12,-119.616740,47.217270,16866.5987,11.3012,-24.38,-3.75,11,2.87
2022/05/28 21:46:14,-119.616440,47.217330,16872.3991,12.0656,-24.31,-3.75,11,2.89
2022/05/28 21:46:16,-119.616130,47.217390,16877.6995,11.9851,-24.19,-3.69,11,2.87
2022/05/28 21:46:18,-119.615830,47.217440,16883.3018,11.7572,-23.94,-3.69,11,2.87
2022/05/28 21:46:20,-119.615540,47.217480,16889.0015,10.9927,-23.69,-3.69,11,2.90
2022/05/28 21:46:22,-119.615260,47.217530,16894.6982,10.2417,-23.56,-3.69,11,2.93
2022/05/28 21:46:24,-119.615010,47.217580,16899.7,10.0942,-23.5,-3.69,11,2.90
2022/05/28 21:46:26,-119.614750,47.217640,16904.8999,10.8362,-23.5,-3.75,11,2.86
2022/05/28 21:46:28,-119.614470,47.217720,16910.4015,12.1103,-23.63,-3.69,11,2.86
2022/05/28 21:46:30,-119.614140,47.217800,16915.2021,13.6392,-23.63,-3.75,11,2.84
2022/05/28 21:46:32,-119.613810,47.217870,16919.8991,13.2279,-23.38,-3.75,11,2.79
2022/05/28 21:46:34,-119.613470,47.217930,16924.9984,13.0446,-23.25,-3.75,11,2.75
2022/05/28 21:46:36,-119.613160,47.217970,16929.7015,11.2609,-22.94,-3.69,11,2.70
2022/05/28 21:46:38,-119.612880,47.218000,16934.3009,11.2967,-22.88,-3.63,11,2.66
2022/05/28 21:46:40,-119.612580,47.218030,16940.0982,11.2609,-22.81,-3.69,11,2.66
2022/05/28 21:46:42,-119.612280,47.218070,16945.9016,12.2265,-22.81,-3.75,11,2.64
2022/05/28 21:46:44,-119.611960,47.218140,16950.7997,12.1863,-22.69,-3.75,11,2.61
2022/05/28 21:46:46,-119.611670,47.218190,16955.3992,11.6677,-22.44,-3.75,11,2.59
2022/05/28 21:46:48,-119.611380,47.218240,16960.9008,10.4741,-22.31,-3.75,11,2.59
2022/05/28 21:46:50,-119.611140,47.218260,16966.6006,9.3208,-22.19,-3.81,11,2.59
2022/05/28 21:46:52,-119.610870,47.218270,16972.3003,10.2819,-22.19,-3.75,11,2.59
2022/05/28 21:46:54,-119.610600,47.218270,16978.1982,10.2238,-22.25,-3.81,11,2.62
2022/05/28 21:46:56,-119.610310,47.218280,16983.898,11.7706,-22.31,-3.81,11,2.63
2022/05/28 21:46:58,-119.610020,47.218300,16989.3021,10.9167,-22.5,-3.75,11,2.63
2022/05/28 21:47:00,-119.609730,47.218330,16993.999,11.2118,-22.56,-3.81,11,2.63
2022/05/28 21:47:02,-119.609450,47.218360,16998.7996,10.1478,-22.44,-3.81,11,2.63
2022/05/28 21:47:04,-119.609180,47.218390,17004.4994,10.3311,-22.38,-3.81,11,2.65
2022/05/28 21:47:06,-119.608910,47.218380,17010.001,10.3445,-22.38,-3.81,11,2.68
2022/05/28 21:47:08,-119.608640,47.218370,17015.7983,10.1344,-22.56,-3.81,11,2.72
2022/05/28 21:47:10,-119.608380,47.218370,17021.9004,9.8304,-22.56,-3.81,11,2.73
2022/05/28 21:47:12,-119.608130,47.218390,17027.2984,9.4594,-22.63,-3.81,11,2.71
2022/05/28 21:47:14,-119.607870,47.218410,17033.0012,9.7186,-22.81,-3.81,11,2.74
2022/05/28 21:47:16,-119.607630,47.218420,17039.2984,9.4102,-23,-3.81,11,2.80
2022/05/28 21:47:18,-119.607360,47.218410,17044.8,10.3087,-23.13,-3.88,11,2.80
2022/05/28 21:47:20,-119.607120,47.218390,17050.8991,9.0347,-23.06,-3.81,11,2.81
2022/05/28 21:47:22,-119.606880,47.218390,17057.4005,8.9721,-23,-3.81,11,2.84
2022/05/28 21:47:24,-119.606670,47.218400,17062.8015,7.9171,-23.19,-3.81,11,2.82
2022/05/28 21:47:26,-119.606450,47.218430,17068.0014,8.3641,-23.19,-3.88,11,2.80
2022/05/28 21:47:28,-119.606240,47.218440,17073.8993,7.9394,-23,-3.81,11,2.82
2022/05/28 21:47:30,-119.606020,47.218440,17079.8002,8.6994,-22.81,-3.88,11,2.86
2022/05/28 21:47:32,-119.605800,47.218430,17085.9999,7.9707,-22.81,-3.88,11,2.91
2022/05/28 21:47:34,-119.605600,47.218430,17092.4007,8.0199,-22.94,-3.81,11,2.93
2022/05/28 21:47:36,-119.605400,47.218410,17098.6003,6.9336,-23.06,-3.88,11,2.95
2022/05/28 21:47:38,-119.605240,47.218410,17104.4006,5.9054,-23.19,-3.88,11,2.95
2022/05/28 21:47:40,-119.605090,47.218410,17110.1979,5.6908,-23.25,-3.81,11,2.94
2022/05/28 21:47:42,-119.604950,47.218430,17115.4984,5.1812,-23.38,-3.88,11,2.94
2022/05/28 21:47:44,-119.604800,47.218450,17121.1006,5.883,-23.5,-3.88,11,2.94
2022/05/28 21:47:46,-119.604650,47.218480,17127.4008,6.5715,-23.56,-3.88,11,2.94
2022/05/28 21:47:48,-119.604470,47.218530,17133.4999,7.707,-23.63,-3.88,11,2.96
2022/05/28 21:47:50,-119.604280,47.218570,17139.0991,7.47,-23.44,-3.88,11,2.94
2022/05/28 21:47:52,-119.604090,47.218620,17144.5001,7.8098,-23.5,-3.88,11,2.90
2022/05/28 21:47:54,-119.603900,47.218670,17150.3005,7.1303,-23.63,-3.88,11,2.92
2022/05/28 21:47:56,-119.603740,47.218710,17156.7988,6.4016,-23.88,-3.88,11,2.96
2022/05/28 21:47:58,-119.603600,47.218730,17163.1021,4.7967,-24,-3.88,11,2.97
2022/05/28 21:48:00,-119.603490,47.218770,17168.8994,4.6313,-24.13,-3.88,11,2.97
2022/05/28 21:48:02,-119.603380,47.218800,17175.0015,4.5598,-24.31,-3.88,11,2.97
2022/05/28 21:48:04,-119.603270,47.218850,17180.3995,5.208,-24.38,-3.94,11,2.93
2022/05/28 21:48:06,-119.603170,47.218920,17184.5996,5.5165,-24.44,-3.88,11,2.87
2022/05/28 21:48:08,-119.603050,47.218990,17189.0985,5.9322,-24.5,-3.94,11,2.82
2022/05/28 21:48:10,-119.602930,47.219050,17195.4017,5.7758,-24.5,-3.94,11,2.84
2022/05/28 21:48:12,-119.602810,47.219110,17202.3024,5.7355,-24.44,-3.94,11,2.89
2022/05/28 21:48:14,-119.602680,47.219160,17208.0997,5.4315,-24.44,-3.94,11,2.90
2022/05/28 21:48:16,-119.602550,47.219210,17213.1015,5.8383,-24.44,-3.94,11,2.86
2022/05/28 21:48:18,-119.602420,47.219270,17219.0024,6.0395,-24.31,-3.94,11,2.85
2022/05/28 21:48:20,-119.602300,47.219350,17225.1014,6.8665,-24.25,-3.88,11,2.87
2022/05/28 21:48:22,-119.602170,47.219440,17230.7006,7.1213,-24.5,-3.94,11,2.87
2022/05/28 21:48:24,-119.602040,47.219540,17236.5985,7.2108,-24.63,-3.94,11,2.88
2022/05/28 21:48:26,-119.601900,47.219620,17242.3988,6.8844,-24.94,-3.94,11,2.85
2022/05/28 21:48:28,-119.601750,47.219680,17247.5012,6.3703,-25.06,-3.94,11,2.81
2022/05/28 21:48:30,-119.601610,47.219740,17252.8992,6.6117,-25.19,-3.94,11,2.80
2022/05/28 21:48:32,-119.601470,47.219810,17259.3,6.4731,-25.25,-3.94,11,2.81
2022/05/28 21:48:34,-119.601360,47.219910,17264.9998,7.6131,-25.25,-3.88,11,2.82
2022/05/28 21:48:36,-119.601240,47.220020,17270.8001,7.0901,-25.31,-3.94,11,2.87
2022/05/28 21:48:38,-119.601110,47.220120,17277.2984,7.4522,-25.31,-3.94,11,2.94
2022/05/28 21:48:40,-119.600960,47.220200,17282.8001,7.0945,-25.38,-3.88,11,2.91
2022/05/28 21:48:42,-119.600810,47.220270,17288.4023,7.4432,-25.44,-3.94,11,2.87
2022/05/28 21:48:44,-119.600660,47.220360,17294.8001,7.1526,-25.44,-3.94,11,2.89
2022/05/28 21:48:46,-119.600550,47.220460,17300.8016,7.8903,-25.44,-3.94,11,2.92
2022/05/28 21:48:48,-119.600430,47.220580,17307.2024,7.8679,-25.19,-4,11,2.94
2022/05/28 21:48:50,-119.600270,47.220680,17313.6001,8.1585,-25,-3.94,11,2.95
2022/05/28 21:48:52,-119.600110,47.220780,17319.4005,8.6323,-24.81,-4,11,2.96
2022/05/28 21:48:54,-119.599930,47.220880,17325.3014,8.9453,-24.56,-4,11,2.96
2022/05/28 21:48:56,-119.599770,47.221000,17331.4004,9.2895,-24.31,-3.94,11,2.97
2022/05/28 21:48:58,-119.599630,47.221140,17336.9996,9.2403,-24.44,-3.94,11,2.98
2022/05/28 21:49:00,-119.599480,47.221280,17343.0987,9.5443,-24.56,-3.94,11,3.01
2022/05/28 21:49:02,-119.599310,47.221400,17349.1002,9.1688,-24.81,-4,11,2.99
2022/05/28 21:49:04,-119.599130,47.221500,17354.0989,8.9497,-25,-4,11,2.97
2022/05/28 21:49:06,-119.598950,47.221600,17359.8017,8.601,-25.25,-4,11,2.97
2022/05/28 21:49:08,-119.598790,47.221710,17366.7999,8.2524,-25.25,-3.94,11,2.98
2022/05/28 21:49:10,-119.598650,47.221810,17373.3988,7.7159,-25.25,-3.94,11,3.02
2022/05/28 21:49:12,-119.598510,47.221910,17380.202,7.7696,-25.06,-4,11,3.06
2022/05/28 21:49:14,-119.598340,47.222000,17386.5997,8.0825,-24.94,-3.94,11,3.06
2022/05/28 21:49:16,-119.598160,47.222070,17392.1014,8.2926,-25,-4,11,3.04
2022/05/28 21:49:18,-119.597980,47.222150,17397.9992,8.0422,-25.06,-4.06,11,3.03
2022/05/28 21:49:20,-119.597800,47.222230,17404.4,7.9886,-25,-4,11,3.03
2022/05/28 21:49:22,-119.597650,47.222320,17410.0023,7.7561,-24.88,-4,11,3.02
2022/05/28 21:49:24,-119.597500,47.222410,17415.1991,7.9931,-24.69,-3.94,11,3.00
2022/05/28 21:49:26,-119.597340,47.222500,17421.5999,7.6086,-24.44,-4,11,3.01
2022/05/28 21:49:28,-119.597150,47.222570,17427.7995,8.5519,-24.31,-4,11,3.03
2022/05/28 21:49:30,-119.596950,47.222630,17433.9016,8.4267,-24.31,-4.06,11,3.03
2022/05/28 21:49:32,-119.596740,47.222690,17440.2994,8.3641,-24.06,-4,11,3.04
